ProductID,ProductName,Category,total_quantity_sold,total_revenue
3556,Mixer,Home Appliances,711,3.614727828E7
2277,Programming Book,Books,611,3.077531792E7
4082,Monitor,Electronics,642,3.10617659E7
1376,Jacket,Clothing,656,3.169296967E7
3107,T-Shirt,Clothing,747,3.853360118E7
550,Football,Sports,719,3.503842734E7
4761,Gym Kit,Sports,685,3.747227882E7
4011,Novel,Books,725,3.925018569E7
3288,Microwave,Home Appliances,613,2.953654865E7
4377,Sofa,Furniture,662,2.757899308E7
2034,Mixer,Home Appliances,661,3.487648507E7
641,Dictionary,Books,641,3.413721686E7
1822,Football,Sports,703,3.117970777E7
2054,Jeans,Clothing,707,3.572759758E7
4977,Mobile Phone,Electronics,715,3.423415301E7
4262,Jeans,Clothing,709,3.490311198E7
3133,Shirt,Clothing,758,4.003097589E7
3378,Football,Sports,719,3.427456989E7
2161,Mixer,Home Appliances,557,2.719795658E7
4054,Jacket,Clothing,633,3.218550202E7
1505,Office Desk,Furniture,590,2.87742467E7
435,Tennis Racket,Sports,716,3.401273036E7
4157,Data Science Book,Books,756,3.717405356E7
2267,Office Desk,Furniture,515,2.656161179E7
946,Gym Kit,Sports,698,3.380949923E7
1593,Table,Furniture,689,3.743063049E7
920,Keyboard,Electronics,801,3.950048306E7
672,Speaker,Electronics,639,3.082533346E7
3188,Mouse,Electronics,778,3.861086092E7
3870,Keyboard,Electronics,746,3.739286254E7
836,Cricket Bat,Sports,655,3.287033208E7
2408,Programming Book,Books,724,3.8159338E7
112,Table,Furniture,681,3.472756103E7
2816,T-Shirt,Clothing,712,3.860559832E7
4933,Football,Sports,666,3.053772957E7
2953,Washing Machine,Home Appliances,570,3.105277902E7
2815,Cupboard,Furniture,730,3.556071801E7
4921,Dictionary,Books,627,2.800761831E7
880,Jeans,Clothing,709,3.59827692E7
4841,Microwave,Home Appliances,724,3.967363346E7
4380,Office Desk,Furniture,650,3.676420628E7
1991,Football,Sports,768,3.811560178E7
798,Shirt,Clothing,586,2.925244326E7
1337,Jeans,Clothing,504,2.610582536E7
2648,Novel,Books,654,3.03478579E7
4206,Mobile Phone,Electronics,675,3.36579536E7
4840,Microwave,Home Appliances,772,3.797767998E7
4547,Speaker,Electronics,705,3.642844801E7
4199,Tennis Racket,Sports,787,3.604186222E7
4541,Cupboard,Furniture,706,3.284520132E7
1741,Speaker,Electronics,724,3.595850079E7
2058,Gym Kit,Sports,591,2.47952903E7
139,Dictionary,Books,713,3.225217511E7
917,Data Science Book,Books,789,3.757224151E7
2368,Novel,Books,711,3.539103596E7
907,Monitor,Electronics,688,3.255725921E7
1,Novel,Books,561,2.790905969E7
2726,Jacket,Clothing,703,3.367686093E7
2533,T-Shirt,Clothing,637,3.288238105E7
611,Programming Book,Books,607,2.961014953E7
626,Microwave,Home Appliances,714,3.5444977E7
4236,Gym Kit,Sports,759,3.74586895E7
4902,Office Desk,Furniture,702,3.522864467E7
4423,Tennis Racket,Sports,600,2.733378731E7
4802,Table,Furniture,740,3.857863188E7
1318,Laptop,Electronics,696,3.663488529E7
993,Table,Furniture,700,3.63959825E7
906,Cupboard,Furniture,601,3.104913859E7
2584,Table,Furniture,573,2.97525841E7
1121,Novel,Books,698,3.596668324E7
4595,Office Chair,Furniture,662,3.456402221E7
2539,Shirt,Clothing,534,2.875632073E7
78,T-Shirt,Clothing,776,3.694252672E7
2699,Table,Furniture,666,3.06529906E7
2912,Washing Machine,Home Appliances,700,3.654445117E7
1254,Office Chair,Furniture,598,3.081694507E7
3834,T-Shirt,Clothing,674,3.524587646E7
3822,Sofa,Furniture,729,3.592748188E7
2650,Speaker,Electronics,638,3.032996727E7
1016,Washing Machine,Home Appliances,626,3.255781533E7
1856,Jeans,Clothing,678,3.051349654E7
1386,Dictionary,Books,723,3.270387575E7
2730,Speaker,Electronics,779,3.833458256E7
1075,Mouse,Electronics,590,2.842444288E7
758,Office Chair,Furniture,603,2.972856794E7
1301,Shirt,Clothing,632,3.063416971E7
2607,Mixer,Home Appliances,703,3.991056419E7
4968,T-Shirt,Clothing,735,3.234116387E7
397,Dictionary,Books,653,3.333568324E7
4190,Table,Furniture,652,3.467810524E7
4569,Tennis Racket,Sports,618,2.931808033E7
2074,Novel,Books,665,3.33378299E7
4403,Football,Sports,601,2.564854983E7
1322,Data Science Book,Books,746,3.658054202E7
835,Office Chair,Furniture,736,4.042486584E7
688,Jacket,Clothing,681,3.596788943E7
2850,Tablet,Electronics,575,2.80162169E7
3680,Laptop,Electronics,737,3.90368469E7
3171,Speaker,Electronics,558,2.864095616E7
3270,Keyboard,Electronics,722,3.325330421E7
335,Monitor,Electronics,629,3.250272879E7
2922,Cricket Bat,Sports,645,3.558689109E7
4171,Monitor,Electronics,631,2.9956951E7
2120,Mixer,Home Appliances,611,3.0615208E7
3555,Dictionary,Books,673,3.536528721E7
2242,Data Science Book,Books,668,3.468131977E7
1441,Shirt,Clothing,664,3.71761196E7
4651,Programming Book,Books,724,3.375805013E7
875,Monitor,Electronics,733,3.763925381E7
1211,Washing Machine,Home Appliances,763,3.901116078E7
2422,Jeans,Clothing,722,3.231008272E7
2005,Refrigerator,Home Appliances,527,2.544026522E7
3825,Dictionary,Books,717,3.124630136E7
4863,Gym Kit,Sports,644,3.231078948E7
2090,Keyboard,Electronics,643,3.09171643E7
253,T-Shirt,Clothing,652,3.771196324E7
549,Speaker,Electronics,676,3.194027085E7
1271,Data Science Book,Books,722,3.639770945E7
457,Jeans,Clothing,584,3.118057592E7
508,Table,Furniture,516,2.521706952E7
760,Microwave,Home Appliances,551,2.41563414E7
259,Washing Machine,Home Appliances,643,3.423852119E7
3160,Speaker,Electronics,640,3.260349148E7
3354,Table,Furniture,816,3.87134154E7
1125,Office Chair,Furniture,636,3.243659837E7
4364,Programming Book,Books,729,3.740727621E7
2819,Cricket Bat,Sports,613,3.029372712E7
3364,Dictionary,Books,660,3.373166303E7
574,Jacket,Clothing,817,4.071257662E7
618,Microwave,Home Appliances,640,3.501991262E7
1489,Gym Kit,Sports,610,3.491843673E7
445,Laptop,Electronics,556,2.793574616E7
3132,Mixer,Home Appliances,593,2.984816479E7
3561,Mixer,Home Appliances,766,3.758484586E7
2456,Programming Book,Books,681,3.812204878E7
3413,Dictionary,Books,600,2.629613205E7
837,Sofa,Furniture,589,2.998085456E7
292,Football,Sports,635,3.542328694E7
2424,Refrigerator,Home Appliances,670,2.99947034E7
1577,Tablet,Electronics,614,3.014079852E7
1021,Shirt,Clothing,684,3.444502302E7
4700,Tablet,Electronics,698,3.605110638E7
684,Novel,Books,664,3.19838208E7
3366,Keyboard,Electronics,583,2.988975845E7
4296,Football,Sports,745,3.820001881E7
1523,Laptop,Electronics,636,3.143714912E7
2151,Keyboard,Electronics,731,3.644675387E7
3982,Mixer,Home Appliances,698,3.545926286E7
2645,Data Science Book,Books,603,3.271442663E7
3621,T-Shirt,Clothing,659,3.011456336E7
4119,Gym Kit,Sports,702,3.591025208E7
847,Office Desk,Furniture,722,3.713390041E7
1591,Refrigerator,Home Appliances,636,3.102206234E7
2893,Refrigerator,Home Appliances,574,3.152765106E7
278,Speaker,Electronics,645,3.172585999E7
869,Monitor,Electronics,579,3.228365513E7
1047,Office Chair,Furniture,662,3.263269937E7
2768,Tennis Racket,Sports,652,3.48412389E7
1857,Football,Sports,639,3.244053014E7
3392,Mobile Phone,Electronics,745,3.807315482E7
2356,Sofa,Furniture,705,3.651449131E7
2349,Programming Book,Books,596,2.613356372E7
2183,Dictionary,Books,584,2.506009784E7
3802,Speaker,Electronics,609,3.029496706E7
4692,Novel,Books,723,3.945325547E7
3414,Cricket Bat,Sports,733,3.426714047E7
1553,Programming Book,Books,519,2.498218769E7
2203,Dictionary,Books,635,3.324377238E7
876,Office Chair,Furniture,741,3.709929802E7
3483,Novel,Books,525,2.768091504E7
4159,Tennis Racket,Sports,637,3.472708318E7
2762,Laptop,Electronics,715,3.286720409E7
3615,Tennis Racket,Sports,731,3.774734716E7
4991,Dictionary,Books,692,3.347423799E7
341,Cupboard,Furniture,721,3.445702551E7
2236,Tablet,Electronics,649,3.412188896E7
2103,Keyboard,Electronics,720,3.874040639E7
2025,Data Science Book,Books,607,2.979911887E7
1907,Washing Machine,Home Appliances,652,3.420496681E7
3673,Tennis Racket,Sports,743,3.853234602E7
3847,Novel,Books,765,3.763338059E7
4590,Mouse,Electronics,546,2.622922707E7
981,Programming Book,Books,669,3.284446831E7
280,T-Shirt,Clothing,614,3.119914171E7
1216,Cupboard,Furniture,621,3.156875957E7
209,Speaker,Electronics,572,3.006519378E7
1517,Jacket,Clothing,812,3.852933121E7
3219,Novel,Books,629,3.11407292E7
424,Jacket,Clothing,652,3.130347217E7
432,Washing Machine,Home Appliances,702,3.351852355E7
3187,Mouse,Electronics,600,2.748708003E7
3081,Data Science Book,Books,655,3.057073751E7
4836,T-Shirt,Clothing,725,3.628533067E7
4093,Mixer,Home Appliances,768,3.9055442E7
4019,Cricket Bat,Sports,618,3.441236023E7
2084,Office Desk,Furniture,598,2.935733668E7
1711,Mouse,Electronics,637,3.596865069E7
3033,Office Chair,Furniture,622,2.684832868E7
175,Mixer,Home Appliances,657,3.302967393E7
476,Washing Machine,Home Appliances,767,3.993762521E7
3005,Football,Sports,512,2.583377677E7
691,T-Shirt,Clothing,690,3.610623087E7
4278,Washing Machine,Home Appliances,588,3.083921197E7
99,Mixer,Home Appliances,585,3.018332214E7
3385,Novel,Books,581,2.565331376E7
2257,Gym Kit,Sports,663,3.446735766E7
305,Cricket Bat,Sports,756,3.696803773E7
1014,Shirt,Clothing,577,2.706987073E7
3912,Data Science Book,Books,604,3.075871537E7
4506,Tablet,Electronics,659,3.58018026E7
4826,Cricket Bat,Sports,665,3.233129898E7
1149,Jacket,Clothing,560,2.850534362E7
1095,Jeans,Clothing,712,3.504416828E7
4121,Cricket Bat,Sports,703,3.148797451E7
358,Mouse,Electronics,663,3.254390942E7
1066,Tablet,Electronics,638,3.523172164E7
4037,Jacket,Clothing,542,2.410807418E7
2624,Office Chair,Furniture,549,2.666001686E7
1472,Microwave,Home Appliances,624,3.407328072E7
567,Refrigerator,Home Appliances,626,3.41368402E7
4228,Tennis Racket,Sports,739,3.839696129E7
434,Cricket Bat,Sports,712,3.178379053E7
1564,Jacket,Clothing,734,3.635834895E7
678,Mouse,Electronics,678,3.377692089E7
759,Refrigerator,Home Appliances,675,2.964870938E7
3535,Speaker,Electronics,617,3.002108755E7
488,T-Shirt,Clothing,658,2.990287383E7
3009,Data Science Book,Books,689,3.199861315E7
4135,Gym Kit,Sports,574,3.005765076E7
3203,Novel,Books,629,3.489398178E7
2644,Mobile Phone,Electronics,642,3.179143908E7
2801,Sofa,Furniture,744,3.835309893E7
4176,Microwave,Home Appliances,624,2.979490889E7
2070,T-Shirt,Clothing,624,3.304644836E7
188,Data Science Book,Books,595,3.080930229E7
3165,Keyboard,Electronics,685,3.638007175E7
408,T-Shirt,Clothing,581,2.824489687E7
1589,Office Chair,Furniture,759,3.799655829E7
2633,Programming Book,Books,742,3.841701801E7
3748,Dictionary,Books,627,2.925348571E7
276,Laptop,Electronics,646,3.166267163E7
443,T-Shirt,Clothing,694,3.442277425E7
2688,Gym Kit,Sports,589,2.871051417E7
2672,Cricket Bat,Sports,562,2.781546702E7
4168,Gym Kit,Sports,692,3.406561099E7
147,Mobile Phone,Electronics,546,2.499391583E7
1898,Keyboard,Electronics,697,3.548270369E7
2978,Cricket Bat,Sports,695,3.410403501E7
2583,Refrigerator,Home Appliances,632,3.066401866E7
448,Shirt,Clothing,610,2.951788991E7
3437,Office Chair,Furniture,602,3.233637809E7
2259,Table,Furniture,725,3.705044186E7
2107,Novel,Books,651,3.122791912E7
4111,Sofa,Furniture,789,3.907636266E7
3661,Dictionary,Books,583,3.051883876E7
845,Mouse,Electronics,758,3.749061364E7
4310,Shirt,Clothing,748,3.370342986E7
4906,Novel,Books,726,3.282661753E7
3065,Dictionary,Books,700,3.393967082E7
1897,Tennis Racket,Sports,575,2.846818552E7
3645,Washing Machine,Home Appliances,701,3.387124447E7
3008,Laptop,Electronics,704,3.493634883E7
4862,Gym Kit,Sports,697,3.402975268E7
4436,Gym Kit,Sports,608,2.725557361E7
3898,Table,Furniture,725,3.372684269E7
4074,Gym Kit,Sports,609,3.226332983E7
150,Data Science Book,Books,674,3.543764172E7
1672,Shirt,Clothing,704,3.511003597E7
794,Data Science Book,Books,746,3.713693354E7
4783,Shirt,Clothing,663,3.306780395E7
2716,Cricket Bat,Sports,750,4.122333116E7
572,Dictionary,Books,633,3.24353901E7
2187,Cupboard,Furniture,666,3.481205183E7
1328,Gym Kit,Sports,786,3.92485738E7
4165,Football,Sports,695,3.535399469E7
2065,Office Desk,Furniture,664,3.229772547E7
3776,Monitor,Electronics,488,2.540130108E7
1173,Dictionary,Books,592,2.85496007E7
1524,Mobile Phone,Electronics,665,3.271875088E7
955,Laptop,Electronics,664,3.117472223E7
198,Mixer,Home Appliances,578,2.788990787E7
3118,Dictionary,Books,721,3.643779538E7
1557,Dictionary,Books,710,3.74359321E7
2228,Cricket Bat,Sports,674,3.412591733E7
366,Sofa,Furniture,736,3.372124113E7
1647,Cricket Bat,Sports,746,3.845005828E7
662,Refrigerator,Home Appliances,575,2.942305573E7
4362,Novel,Books,629,3.200791358E7
767,Programming Book,Books,671,3.496554757E7
1444,Office Chair,Furniture,740,3.902806818E7
4847,Shirt,Clothing,649,3.325618706E7
2877,Speaker,Electronics,652,3.168147055E7
1178,Football,Sports,617,3.28439116E7
4628,Laptop,Electronics,599,3.043993593E7
4719,Microwave,Home Appliances,738,3.699732646E7
2986,Tablet,Electronics,641,3.321719704E7
3753,Novel,Books,640,3.224819994E7
4444,Novel,Books,742,3.789049296E7
3274,Dictionary,Books,466,2.484418356E7
474,Office Chair,Furniture,620,3.084039054E7
3554,Jeans,Clothing,643,3.38726739E7
3015,Shirt,Clothing,698,4.007960289E7
3319,Office Chair,Furniture,583,3.000071461E7
3060,Programming Book,Books,715,3.47375259E7
1261,Monitor,Electronics,713,3.632450648E7
4703,Cupboard,Furniture,795,3.912542889E7
86,Mouse,Electronics,576,2.769389569E7
1658,Dictionary,Books,687,3.536770553E7
4974,Jacket,Clothing,688,3.255284772E7
1936,Cupboard,Furniture,664,3.167340808E7
704,Office Desk,Furniture,538,2.687688082E7
3239,Office Chair,Furniture,619,2.87515957E7
4610,Washing Machine,Home Appliances,725,3.693771132E7
4642,Novel,Books,581,3.213198609E7
3103,Shirt,Clothing,561,2.963737946E7
4081,Tennis Racket,Sports,645,3.395202011E7
4022,Data Science Book,Books,715,3.590740236E7
1887,Table,Furniture,721,3.487912781E7
2351,T-Shirt,Clothing,613,3.064903957E7
3754,Novel,Books,719,3.722674692E7
2375,Sofa,Furniture,720,3.557978535E7
3910,Microwave,Home Appliances,659,3.387671814E7
2788,Keyboard,Electronics,641,3.379832541E7
2747,Cupboard,Furniture,743,3.884082471E7
2159,Tablet,Electronics,630,3.068282251E7
1676,Programming Book,Books,645,3.031180563E7
4509,Data Science Book,Books,699,3.429597837E7
2113,Shirt,Clothing,604,2.976569652E7
3821,Jeans,Clothing,692,3.620966866E7
4967,Keyboard,Electronics,732,3.769780888E7
2190,Washing Machine,Home Appliances,639,3.504406299E7
2395,Tablet,Electronics,683,3.392501664E7
363,T-Shirt,Clothing,590,3.316221142E7
433,Microwave,Home Appliances,522,2.431991317E7
2133,Gym Kit,Sports,587,3.075047775E7
311,Jacket,Clothing,642,2.878974958E7
2965,Speaker,Electronics,609,2.827565486E7
4155,Laptop,Electronics,699,3.471873536E7
4245,Cupboard,Furniture,587,3.228667704E7
2358,Mixer,Home Appliances,633,3.233512289E7
4060,Programming Book,Books,739,3.728065295E7
1498,Refrigerator,Home Appliances,612,2.85839636E7
2863,Refrigerator,Home Appliances,586,2.929627216E7
3035,Microwave,Home Appliances,761,3.548336557E7
4017,Monitor,Electronics,586,2.922815185E7
4028,Laptop,Electronics,732,3.918122048E7
738,Data Science Book,Books,623,3.191404967E7
2776,Mixer,Home Appliances,638,3.297855264E7
2357,Gym Kit,Sports,786,3.930226956E7
3956,Cupboard,Furniture,636,3.22743435E7
2440,Office Desk,Furniture,652,3.227745089E7
2795,Tennis Racket,Sports,632,3.106255044E7
3332,Data Science Book,Books,532,2.666252586E7
784,Tennis Racket,Sports,669,3.437148221E7
4562,Office Desk,Furniture,623,2.777469362E7
2878,Jacket,Clothing,716,3.725349958E7
4412,Dictionary,Books,735,3.718668268E7
543,Dictionary,Books,632,3.023007446E7
2867,Tennis Racket,Sports,653,3.772297183E7
4370,Dictionary,Books,540,2.699564281E7
3308,Dictionary,Books,780,4.170245272E7
3895,Gym Kit,Sports,592,2.656643067E7
2572,Monitor,Electronics,806,3.911939286E7
4284,Novel,Books,688,3.361948006E7
1582,Cupboard,Furniture,604,3.073523786E7
2998,Gym Kit,Sports,709,3.388994895E7
4256,Office Chair,Furniture,574,2.820413321E7
4395,Sofa,Furniture,709,3.570351347E7
1928,Speaker,Electronics,679,2.935838474E7
2071,Mouse,Electronics,715,3.45669311E7
3838,Mouse,Electronics,651,3.2186528E7
9,Refrigerator,Home Appliances,638,3.071196585E7
4110,Microwave,Home Appliances,715,3.840354162E7
2704,Mobile Phone,Electronics,624,3.631406696E7
1423,Shirt,Clothing,690,3.208661732E7
3200,T-Shirt,Clothing,569,2.707350842E7
379,Mobile Phone,Electronics,647,3.2719033E7
4450,Mixer,Home Appliances,676,3.210888968E7
4053,T-Shirt,Clothing,718,3.865269652E7
4635,T-Shirt,Clothing,674,3.344150951E7
2215,Office Chair,Furniture,611,3.026279643E7
165,Dictionary,Books,550,2.818005E7
3136,Cupboard,Furniture,726,3.613437512E7
470,Jacket,Clothing,539,2.592490719E7
2919,Washing Machine,Home Appliances,685,3.201217573E7
4193,Refrigerator,Home Appliances,643,3.205819772E7
1837,Cricket Bat,Sports,768,4.332167474E7
244,Washing Machine,Home Appliances,756,3.778495322E7
2129,Jeans,Clothing,506,2.597953109E7
1043,Novel,Books,745,3.528568671E7
2343,Tennis Racket,Sports,678,3.857784879E7
600,Tennis Racket,Sports,726,3.64417513E7
4753,Microwave,Home Appliances,727,3.966974023E7
4289,Jacket,Clothing,686,3.586110151E7
274,Microwave,Home Appliances,653,3.618287979E7
125,Data Science Book,Books,661,3.045188151E7
4685,Cricket Bat,Sports,738,3.896311014E7
4600,Refrigerator,Home Appliances,606,3.006168484E7
3614,Mouse,Electronics,733,3.79875905E7
4587,Programming Book,Books,647,3.420725206E7
1040,Data Science Book,Books,772,4.1244315E7
3925,Novel,Books,742,3.510786182E7
2706,Data Science Book,Books,696,3.34631829E7
1978,Office Chair,Furniture,672,3.312034188E7
2181,Washing Machine,Home Appliances,723,3.571331544E7
2073,Cupboard,Furniture,651,3.360334803E7
506,Football,Sports,666,3.210371278E7
2734,Novel,Books,607,2.638314884E7
1729,Jeans,Clothing,731,3.524330505E7
1653,Tablet,Electronics,616,2.677976875E7
1730,Mobile Phone,Electronics,608,2.72677897E7
4806,Tablet,Electronics,803,4.23057449E7
44,Office Chair,Furniture,509,2.647308766E7
1617,Football,Sports,592,3.006384759E7
225,Table,Furniture,724,3.598529013E7
4062,Keyboard,Electronics,704,3.546028431E7
2590,Tennis Racket,Sports,593,2.771621012E7
4573,Jacket,Clothing,570,2.81485108E7
471,Speaker,Electronics,685,3.243220035E7
1207,Programming Book,Books,747,3.439000831E7
3724,Tablet,Electronics,604,2.738492585E7
4292,Microwave,Home Appliances,595,2.771739292E7
4299,Novel,Books,602,3.18057096E7
4654,Office Chair,Furniture,678,3.676838688E7
4376,Keyboard,Electronics,684,3.313149468E7
2839,Refrigerator,Home Appliances,569,2.950739039E7
326,Gym Kit,Sports,653,3.440760182E7
1820,Jeans,Clothing,849,4.779236936E7
180,Gym Kit,Sports,704,3.395884528E7
2188,Cricket Bat,Sports,679,3.685620837E7
4917,Programming Book,Books,613,2.902615623E7
3704,Jeans,Clothing,651,2.72518401E7
3470,Jacket,Clothing,684,3.560209341E7
1771,Mixer,Home Appliances,722,3.361486424E7
4392,Refrigerator,Home Appliances,706,3.232605254E7
1451,Mouse,Electronics,625,3.224752649E7
2631,T-Shirt,Clothing,641,3.149062786E7
1005,Jacket,Clothing,662,3.22358906E7
2566,Washing Machine,Home Appliances,725,3.438750289E7
1346,Cupboard,Furniture,652,3.220826588E7
3740,Keyboard,Electronics,640,3.411963488E7
3221,Mouse,Electronics,735,3.459083853E7
3646,Shirt,Clothing,599,3.050640405E7
4797,Microwave,Home Appliances,548,3.02581776E7
4396,Mouse,Electronics,718,3.610729318E7
799,Laptop,Electronics,710,3.64185368E7
1969,T-Shirt,Clothing,648,3.446912245E7
2487,Mobile Phone,Electronics,659,2.966829975E7
3391,Monitor,Electronics,736,3.460011054E7
35,Jacket,Clothing,702,3.659982301E7
291,Office Chair,Furniture,671,3.509346403E7
160,Tennis Racket,Sports,706,3.499416241E7
1351,Dictionary,Books,621,3.202082634E7
1292,Jacket,Clothing,600,2.960692695E7
4353,Tennis Racket,Sports,725,3.650515144E7
3347,Mixer,Home Appliances,719,3.776845992E7
1919,Programming Book,Books,680,3.428896094E7
3326,Washing Machine,Home Appliances,641,3.075264617E7
1051,Gym Kit,Sports,700,3.632565867E7
3773,Gym Kit,Sports,632,3.054323043E7
1781,Football,Sports,595,3.134895402E7
2128,Table,Furniture,643,3.250024908E7
2928,Programming Book,Books,661,2.923658701E7
3577,Programming Book,Books,591,2.834463439E7
